Customer ID,Last Purchase Date,Total Number of Purchases,Total Spend (Monetary Value),Account Created Date
C22476,2024-02-05 17:29:59.452452,4,520.3175419053495,2023-09-06 17:29:59.452452
C22477,2024-02-06 17:29:59.452452,4,946.2385873400982,2023-03-04 17:29:59.452452
C22478,2024-07-24 17:29:59.452452,8,805.0819075025328,2023-03-23 17:29:59.452452
C22479,2022-11-29 17:29:59.452452,4,155.9163509070043,2023-04-04 17:29:59.452452
C22480,2023-12-24 17:29:59.452452,2,443.7847527259021,2021-06-21 17:29:59.452452
C22481,2022-12-04 17:29:59.452452,6,874.6342290761709,2024-08-17 17:29:59.452452
C22482,2024-09-02 17:29:59.452452,1,950.7466950795003,2024-02-07 17:29:59.452452
C22483,2023-09-10 17:29:59.452452,5,432.69697273124757,2022-10-30 17:29:59.452452
C22484,2024-07-15 17:29:59.452452,10,809.703264320561,2023-10-04 17:29:59.452452
C22485,2023-06-20 17:29:59.452452,10,525.2931597572388,2022-11-18 17:29:59.452452
C22486,2022-10-23 17:29:59.452452,8,393.31166754415494,2023-08-07 17:29:59.452452
C22487,2021-11-13 17:29:59.452452,4,186.54785656533997,2023-08-17 17:29:59.452452
C22488,2022-12-27 17:29:59.452452,2,63.78922058986195,2024-02-01 17:29:59.452452
C22489,2023-07-25 17:29:59.452452,5,199.24269257990704,2024-05-08 17:29:59.452452
C22490,2021-05-11 17:29:59.452452,4,364.92309223640984,2024-02-23 17:29:59.452452
C22491,2023-01-04 17:29:59.452452,3,887.4157446953068,2022-09-19 17:29:59.452452
C22492,2024-06-28 17:29:59.452452,1,58.93998683052805,2023-01-16 17:29:59.452452
C22493,2023-06-28 17:29:59.452452,8,140.6368450611451,2023-05-22 17:29:59.452452
C22494,2022-11-02 17:29:59.452452,5,590.8260853323497,2024-02-23 17:29:59.452452
C22495,2024-07-29 17:29:59.452452,5,325.60547157645067,2024-02-07 17:29:59.452452
C22496,2023-07-20 17:29:59.452452,1,394.95439180489257,2021-04-19 17:29:59.452452
C22497,2023-01-24 17:29:59.452452,5,109.76286911166815,2021-11-12 17:29:59.452452
C22498,2021-03-28 17:29:59.452452,1,465.42949527484825,2023-12-12 17:29:59.452452
C22499,2021-03-06 17:29:59.452452,10,944.4518966405213,2024-07-30 17:29:59.452452
C22500,2023-12-09 17:29:59.452452,2,558.1437705308015,2022-02-18 17:29:59.452452
C22501,2023-10-30 17:29:59.452452,6,997.4982409384565,2024-02-26 17:29:59.452452
C22502,2023-12-06 17:29:59.452452,6,761.7364514410581,2021-06-06 17:29:59.452452
C22503,2023-10-15 17:29:59.452452,6,153.3471027660745,2021-07-24 17:29:59.452452
C22504,2023-01-10 17:29:59.452452,2,832.0551443323006,2023-05-11 17:29:59.452452
C22505,2024-02-02 17:29:59.452452,10,204.5446292197614,2024-05-26 17:29:59.452452
C22506,2023-01-05 17:29:59.452452,8,602.9741842237764,2020-11-23 17:29:59.452452
C22507,2022-10-09 17:29:59.452452,8,135.9821195220318,2021-12-29 17:29:59.452452
C22508,2022-10-16 17:29:59.452452,3,379.07846884248386,2024-08-19 17:29:59.452452
C22509,2023-11-09 17:29:59.452452,6,133.6810372305127,2023-11-28 17:29:59.452452
C22510,2024-07-01 17:29:59.452452,5,824.8354534579257,2024-06-28 17:29:59.452452
C22511,2024-04-22 17:29:59.452452,6,52.07268915233691,2021-05-07 17:29:59.452452
C22512,2024-05-31 17:29:59.452452,4,405.160088751261,2023-11-12 17:29:59.452452
C22513,2021-12-26 17:29:59.452452,6,86.29199600290337,2023-09-07 17:29:59.452452
C22514,2023-04-20 17:29:59.452452,1,496.93824160610274,2023-09-01 17:29:59.452452
C22515,2023-12-05 17:29:59.452452,2,96.7838016691293,2024-08-22 17:29:59.452452
C22516,2022-10-31 17:29:59.452452,6,77.4807895133733,2023-08-15 17:29:59.452452
C22517,2023-10-23 17:29:59.452452,10,531.3314397945156,2022-11-19 17:29:59.452452
C22518,2023-06-25 17:29:59.452452,7,499.45477377303587,2023-10-03 17:29:59.452452
C22519,2024-08-26 17:29:59.452452,8,197.92436770225575,2023-09-15 17:29:59.452452
C22520,2023-08-09 17:29:59.452452,3,349.0768517108979,2019-12-27 17:29:59.452452
C22521,2024-07-19 17:29:59.452452,2,50.14631057586017,2023-08-23 17:29:59.452452
C22522,2024-06-10 17:29:59.452452,3,267.8803851476178,2022-11-18 17:29:59.452452
C22523,2024-04-22 17:29:59.452452,3,189.48492706150074,2024-01-20 17:29:59.452452
C22524,2023-12-09 17:29:59.452452,2,537.5407221913092,2019-12-18 17:29:59.452452
C22525,2022-10-13 17:29:59.452452,1,495.9050215033086,2020-03-26 17:29:59.452452
C22526,2024-07-14 17:29:59.452452,2,385.5524350322875,2024-01-28 17:29:59.452452
C22527,2022-11-19 17:29:59.452452,5,775.82786563642,2024-09-02 17:29:59.452452
C22528,2023-03-08 17:29:59.452452,2,123.47777668117277,2024-04-30 17:29:59.452452
C22529,2023-01-12 17:29:59.452452,3,146.4217887880276,2022-11-04 17:29:59.452452
C22530,2023-04-16 17:29:59.452452,3,142.00518735185173,2023-02-21 17:29:59.452452
C22531,2024-04-21 17:29:59.452452,1,274.24424955811094,2021-01-31 17:29:59.452452
C22532,2023-11-24 17:29:59.452452,4,233.10414045045923,2019-11-16 17:29:59.452452
C22533,2021-07-30 17:29:59.452452,1,520.2334382371639,2024-10-05 17:29:59.452452
C22534,2022-11-08 17:29:59.452452,1,940.6536858265423,2023-07-21 17:29:59.452452
C22535,2023-02-05 17:29:59.452452,6,107.49813935985672,2024-03-29 17:29:59.452452
C22536,2023-07-18 17:29:59.452452,3,469.28691869277037,2022-02-11 17:29:59.452452
C22537,2024-03-04 17:29:59.452452,6,816.1122933015275,2023-01-07 17:29:59.452452
C22538,2023-03-20 17:29:59.452452,3,362.9919416091334,2023-06-19 17:29:59.452452
C22539,2022-08-04 17:29:59.452452,1,869.8381038552783,2021-07-21 17:29:59.452452
C22540,2024-02-09 17:29:59.452452,2,350.42526965483285,2022-07-08 17:29:59.452452
C22541,2023-09-01 17:29:59.452452,3,602.7213411054681,2023-12-11 17:29:59.452452
C22542,2023-11-20 17:29:59.452452,3,160.22419471138016,2024-07-20 17:29:59.452452
C22543,2024-08-04 17:29:59.452452,3,410.1570435274782,2022-02-15 17:29:59.452452
C22544,2023-06-26 17:29:59.452452,6,797.7517494082276,2023-10-12 17:29:59.452452
C22545,2022-11-01 17:29:59.452452,5,273.57925713442245,2023-01-18 17:29:59.452452
C22546,2023-06-12 17:29:59.452452,1,165.45498775180232,2023-03-06 17:29:59.452452
C22547,2021-07-17 17:29:59.452452,5,149.66177901093027,2024-03-12 17:29:59.452452
C22548,2024-05-10 17:29:59.452452,8,781.1319746232442,2024-06-25 17:29:59.452452
C22549,2023-07-16 17:29:59.452452,2,163.2214969606414,2022-01-27 17:29:59.452452
C22550,2024-08-31 17:29:59.452452,3,302.12519190073107,2022-03-20 17:29:59.452452
C22551,2023-12-17 17:29:59.452452,9,795.6707596559999,2021-12-31 17:29:59.452452
C22552,2024-01-15 17:29:59.452452,1,637.3988921237622,2021-09-16 17:29:59.452452
C22553,2023-03-18 17:29:59.452452,7,445.5172271370184,2024-04-28 17:29:59.452452
C22554,2024-03-14 17:29:59.452452,1,331.6044617527451,2023-07-14 17:29:59.452452
C22555,2023-05-05 17:29:59.452452,3,130.7180989446611,2023-02-22 17:29:59.452452
C22556,2023-08-05 17:29:59.452452,2,768.0298031093723,2024-04-20 17:29:59.452452
C22557,2024-03-17 17:29:59.452452,5,150.31698879755936,2021-12-08 17:29:59.452452
C22558,2023-09-19 17:29:59.452452,2,154.38770544805752,2023-06-30 17:29:59.452452
C22559,2023-11-27 17:29:59.452452,3,130.06706789186666,2021-05-17 17:29:59.452452
C22560,2023-10-25 17:29:59.452452,10,624.757046978155,2021-07-09 17:29:59.452452
C22561,2022-10-09 17:29:59.452452,4,235.8782290264328,2021-06-04 17:29:59.452452
C22562,2024-01-17 17:29:59.452452,5,782.4733076829496,2024-08-27 17:29:59.452452
C22563,2022-10-16 17:29:59.452452,6,137.7553781878221,2023-06-16 17:29:59.452452
C22564,2023-05-30 17:29:59.452452,2,61.76940081269308,2024-08-05 17:29:59.452452
C22565,2024-05-01 17:29:59.452452,5,178.25247350526436,2023-05-06 17:29:59.452452
C22566,2023-01-09 17:29:59.452452,9,126.3848336035043,2021-09-16 17:29:59.452452
C22567,2023-10-09 17:29:59.452452,6,114.15120063469413,2021-12-21 17:29:59.452452
C22568,2024-04-14 17:29:59.452452,3,81.61445562647341,2022-12-20 17:29:59.452452
C22569,2024-02-27 17:29:59.452452,3,256.679771108066,2023-08-20 17:29:59.452452
C22570,2024-03-24 17:29:59.452452,3,139.89853667623595,2020-04-22 17:29:59.452452
C22571,2024-08-04 17:29:59.452452,4,370.6278858257557,2022-06-20 17:29:59.452452
C22572,2021-10-31 17:29:59.452452,2,88.94684353857525,2023-07-21 17:29:59.452452
C22573,2024-05-19 17:29:59.452452,2,50.79219371458756,2023-05-08 17:29:59.452452
C22574,2022-11-15 17:29:59.452452,1,180.9555914482222,2021-03-18 17:29:59.452452
C22575,2024-03-25 17:29:59.452452,4,554.1897868922114,2022-11-10 17:29:59.452452
C22576,2023-10-18 17:29:59.452452,4,84.2649267254015,2021-02-28 17:29:59.452452
C22577,2023-10-31 17:29:59.452452,4,548.6989200426807,2024-09-01 17:29:59.452452
C22578,2023-05-19 17:29:59.452452,1,712.1568187853145,2023-04-09 17:29:59.452452
C22579,2024-05-16 17:29:59.452452,3,211.2722632397945,2023-05-23 17:29:59.452452
C22580,2024-04-24 17:29:59.452452,8,83.03432008211456,2022-12-28 17:29:59.452452
C22581,2024-05-11 17:29:59.452452,10,194.6547268682023,2024-07-21 17:29:59.452452
C22582,2023-02-22 17:29:59.452452,7,117.64187329396822,2022-12-23 17:29:59.452452
C22583,2023-11-24 17:29:59.452452,3,373.4750330369259,2023-08-08 17:29:59.452452
C22584,2022-11-14 17:29:59.452452,2,405.8632657250593,2022-12-09 17:29:59.452452
C22585,2023-10-14 17:29:59.452452,4,430.65898202170206,2024-02-05 17:29:59.452452
C22586,2023-09-04 17:29:59.452452,8,493.3917596470894,2022-10-08 17:29:59.452452
C22587,2024-04-26 17:29:59.452452,3,150.87531007171648,2024-01-14 17:29:59.452452
C22588,2024-04-14 17:29:59.452452,10,350.27339400791334,2022-06-13 17:29:59.452452
C22589,2024-03-09 17:29:59.452452,1,227.62637021905547,2021-06-27 17:29:59.452452
C22590,2021-01-04 17:29:59.452452,2,475.53371151687134,2020-11-06 17:29:59.452452
C22591,2023-11-23 17:29:59.452452,1,100.72106691284367,2024-02-07 17:29:59.452452
C22592,2022-09-28 17:29:59.452452,1,851.5887286859952,2023-10-14 17:29:59.452452
C22593,2024-01-31 17:29:59.452452,8,443.1130990356948,2023-09-04 17:29:59.452452
C22594,2024-02-29 17:29:59.452452,1,79.88364247598727,2023-05-11 17:29:59.452452
C22595,2023-10-08 17:29:59.452452,1,230.2667173831638,2023-09-13 17:29:59.452452
C22596,2024-05-23 17:29:59.452452,1,80.69797750088796,2023-09-24 17:29:59.452452
C22597,2022-04-15 17:29:59.452452,2,61.48891076188483,2023-05-30 17:29:59.452452
C22598,2023-03-22 17:29:59.452452,2,742.9955544970362,2022-12-31 17:29:59.452452
C22599,2022-11-28 17:29:59.452452,3,497.1772886948993,2020-09-04 17:29:59.452452
C22600,2023-04-30 17:29:59.452452,2,177.14854338404677,2024-06-08 17:29:59.452452
C22601,2024-08-17 17:29:59.452452,3,460.4262501150852,2024-03-28 17:29:59.452452
C22602,2022-06-05 17:29:59.452452,10,910.0817483371072,2020-10-11 17:29:59.452452
C22603,2024-02-22 17:29:59.452452,2,88.43749539415981,2021-09-18 17:29:59.452452
C22604,2023-08-20 17:29:59.452452,4,177.7140949163897,2022-04-21 17:29:59.452452
C22605,2024-06-04 17:29:59.452452,4,914.8803265478998,2020-09-15 17:29:59.452452
C22606,2020-11-19 17:29:59.452452,7,154.89581033781462,2024-01-07 17:29:59.452452
C22607,2023-07-02 17:29:59.452452,1,68.51394531220842,2021-06-12 17:29:59.452452
C22608,2022-06-29 17:29:59.452452,6,323.42221117988936,2023-10-09 17:29:59.452452
C22609,2023-10-15 17:29:59.452452,2,922.3074342794613,2023-07-11 17:29:59.452452
C22610,2024-04-13 17:29:59.452452,6,135.43157378713437,2023-01-10 17:29:59.452452
C22611,2024-07-21 17:29:59.452452,2,519.3404698166717,2023-12-28 17:29:59.452452
C22612,2023-01-15 17:29:59.452452,2,197.26509659301198,2024-05-27 17:29:59.452452
C22613,2023-05-16 17:29:59.452452,5,470.3608828407713,2024-04-10 17:29:59.452452
C22614,2024-05-09 17:29:59.452452,1,428.70595565455193,2024-01-18 17:29:59.452452
C22615,2024-07-14 17:29:59.452452,9,154.7192078958658,2023-12-01 17:29:59.452452
C22616,2024-01-19 17:29:59.452452,3,582.2989761774517,2022-03-04 17:29:59.452452
C22617,2023-03-07 17:29:59.452452,5,75.9639040955983,2023-03-11 17:29:59.452452
C22618,2024-07-17 17:29:59.452452,6,583.705967066277,2022-02-03 17:29:59.452452
C22619,2022-12-19 17:29:59.452452,2,680.4746971675268,2024-06-19 17:29:59.452452
C22620,2024-04-18 17:29:59.452452,10,914.7131295436839,2022-10-20 17:29:59.452452
C22621,2024-07-07 17:29:59.452452,1,179.40491688344116,2022-10-10 17:29:59.452452
C22622,2022-05-12 17:29:59.452452,8,163.84667423729985,2021-01-07 17:29:59.452452
C22623,2024-07-23 17:29:59.452452,1,437.33839798624325,2023-03-21 17:29:59.452452
C22624,2024-08-21 17:29:59.452452,6,70.88697391310846,2020-10-18 17:29:59.452452
C22625,2024-05-02 17:29:59.452452,1,445.7511118189301,2024-02-25 17:29:59.452452
C22626,2023-12-28 17:29:59.452452,3,176.55528183278727,2019-11-18 17:29:59.452452
C22627,2023-04-24 17:29:59.452452,3,125.87330546141138,2021-07-04 17:29:59.452452
C22628,2024-08-13 17:29:59.452452,2,820.7975874953135,2023-01-08 17:29:59.452452
C22629,2023-05-31 17:29:59.452452,2,179.8401121078172,2022-02-20 17:29:59.452452
C22630,2023-10-15 17:29:59.452452,5,80.61668271102944,2022-05-11 17:29:59.452452
C22631,2023-07-05 17:29:59.452452,7,998.6314866075122,2021-11-06 17:29:59.452452
C22632,2023-02-04 17:29:59.452452,2,592.4929528224944,2023-11-24 17:29:59.452452
C22633,2022-04-13 17:29:59.452452,1,72.18683562183092,2024-03-22 17:29:59.452452
C22634,2021-12-25 17:29:59.452452,1,121.02725354329186,2022-06-13 17:29:59.452452
C22635,2024-07-19 17:29:59.452452,5,521.3037194369128,2023-12-01 17:29:59.452452
C22636,2024-07-18 17:29:59.452452,2,227.56894219546106,2023-05-07 17:29:59.452452
C22637,2023-07-01 17:29:59.452452,10,916.1576250318833,2022-07-26 17:29:59.452452
C22638,2024-08-28 17:29:59.452452,4,98.73754869770828,2021-03-21 17:29:59.452452
C22639,2024-07-23 17:29:59.452452,6,142.68536757974016,2023-10-05 17:29:59.452452
C22640,2023-12-07 17:29:59.452452,6,936.1210243896936,2023-01-25 17:29:59.452452
C22641,2024-06-05 17:29:59.452452,8,404.3850943197749,2023-03-01 17:29:59.452452
C22642,2024-07-04 17:29:59.452452,8,259.8444434100337,2024-09-14 17:29:59.452452
C22643,2024-08-31 17:29:59.452452,6,123.69442405945861,2023-10-23 17:29:59.452452
C22644,2024-06-12 17:29:59.452452,6,394.37884487046165,2023-07-31 17:29:59.452452
C22645,2023-08-18 17:29:59.452452,5,84.16470330062062,2023-02-22 17:29:59.452452
C22646,2023-11-14 17:29:59.452452,3,867.4843188325896,2024-01-18 17:29:59.452452
C22647,2021-10-15 17:29:59.452452,1,367.2421070272961,2021-04-17 17:29:59.452452
C22648,2023-10-23 17:29:59.452452,5,457.04235606445434,2022-02-01 17:29:59.452452
C22649,2023-04-15 17:29:59.452452,7,115.78402760168744,2023-03-16 17:29:59.452452
C22650,2024-08-05 17:29:59.452452,2,399.52608827416105,2024-03-28 17:29:59.452452
C22651,2024-05-14 17:29:59.452452,2,170.3198383875099,2019-12-31 17:29:59.452452
C22652,2024-01-08 17:29:59.452452,3,171.95072896146078,2023-12-31 17:29:59.452452
C22653,2024-04-10 17:29:59.452452,10,195.56473573195436,2024-07-26 17:29:59.452452
C22654,2023-05-28 17:29:59.452452,1,154.9201431844586,2023-08-13 17:29:59.452452
C22655,2022-11-16 17:29:59.452452,6,207.40111032219724,2022-05-02 17:29:59.452452
C22656,2024-07-25 17:29:59.452452,1,350.9833581840411,2024-02-20 17:29:59.452452
C22657,2024-05-27 17:29:59.452452,9,386.0847690427606,2020-05-21 17:29:59.452452
C22658,2024-04-18 17:29:59.452452,3,280.9906905379795,2020-10-21 17:29:59.452452
C22659,2023-10-19 17:29:59.452452,6,249.0542337758713,2021-09-23 17:29:59.452452
C22660,2024-08-07 17:29:59.452452,1,472.19657782168906,2023-12-22 17:29:59.452452
C22661,2021-06-07 17:29:59.452452,6,185.2121693239963,2023-02-14 17:29:59.452452
C22662,2023-12-11 17:29:59.452452,3,107.10646897318352,2023-01-18 17:29:59.452452
C22663,2022-10-19 17:29:59.452452,9,73.0655365108426,2022-09-21 17:29:59.452452
C22664,2022-11-21 17:29:59.452452,4,802.9946029878188,2023-09-27 17:29:59.452452
C22665,2022-12-14 17:29:59.452452,2,787.1201378107246,2023-08-19 17:29:59.452452
C22666,2024-05-15 17:29:59.452452,2,611.6870409255864,2019-10-28 17:29:59.452452
C22667,2023-10-02 17:29:59.452452,3,107.95109053905072,2024-08-22 17:29:59.452452
C22668,2023-04-09 17:29:59.452452,1,369.1329866356143,2022-10-02 17:29:59.452452
C22669,2024-05-27 17:29:59.452452,4,144.82959830298117,2021-06-19 17:29:59.452452
C22670,2024-08-26 17:29:59.452452,9,141.82862439273856,2023-03-06 17:29:59.452452
C22671,2022-03-26 17:29:59.452452,5,90.29717363908381,2022-02-11 17:29:59.452452
C22672,2023-07-30 17:29:59.452452,2,255.1735540026353,2021-05-23 17:29:59.452452
C22673,2024-07-20 17:29:59.452452,4,201.58619575741474,2024-04-14 17:29:59.452452
C22674,2024-01-11 17:29:59.452452,7,109.1473428223108,2024-08-26 17:29:59.452452
C22675,2024-04-19 17:29:59.452452,9,800.1796464984116,2024-07-05 17:29:59.452452
C22676,2023-10-15 17:29:59.452452,3,708.1025502266222,2023-01-20 17:29:59.452452
C22677,2024-03-10 17:29:59.452452,4,726.486825246385,2022-03-28 17:29:59.452452
C22678,2023-11-17 17:29:59.452452,3,260.0584798997102,2024-06-21 17:29:59.452452
C22679,2023-07-18 17:29:59.452452,1,108.5707919466035,2022-12-02 17:29:59.452452
C22680,2022-10-10 17:29:59.452452,6,932.3934170416961,2023-04-11 17:29:59.452452
C22681,2023-07-27 17:29:59.452452,2,819.2658706663667,2023-10-17 17:29:59.452452
C22682,2024-04-13 17:29:59.452452,2,489.2487002908053,2023-07-12 17:29:59.452452
C22683,2022-12-18 17:29:59.452452,1,769.0864531704291,2022-06-26 17:29:59.452452
C22684,2023-11-14 17:29:59.452452,2,188.20693330487174,2022-06-13 17:29:59.452452
C22685,2024-05-31 17:29:59.452452,8,470.9318309424366,2023-05-11 17:29:59.452452
C22686,2021-10-12 17:29:59.452452,1,318.32506944375393,2022-11-16 17:29:59.452452
C22687,2024-03-27 17:29:59.452452,5,325.1957672419948,2023-02-02 17:29:59.452452
C22688,2024-06-25 17:29:59.452452,2,908.3324108217691,2024-09-25 17:29:59.452452
C22689,2024-03-16 17:29:59.452452,1,269.4096533392358,2021-06-03 17:29:59.452452
C22690,2023-12-07 17:29:59.452452,8,160.73231761300718,2024-06-18 17:29:59.452452
C22691,2023-05-31 17:29:59.452452,5,567.502006078645,2024-07-27 17:29:59.452452
C22692,2022-02-18 17:29:59.452452,6,709.0582927668607,2023-05-30 17:29:59.452452
C22693,2023-05-29 17:29:59.452452,5,356.8243099699866,2021-10-30 17:29:59.452452
C22694,2023-03-05 17:29:59.452452,1,236.57166447228116,2020-10-24 17:29:59.452452
C22695,2023-10-04 17:29:59.452452,6,403.1588044442092,2021-12-18 17:29:59.452452
C22696,2022-11-23 17:29:59.452452,1,258.84535849221936,2024-05-28 17:29:59.452452
C22697,2023-12-17 17:29:59.452452,8,121.65019905941243,2022-02-04 17:29:59.452452
C22698,2022-02-19 17:29:59.452452,6,769.6150829181565,2024-09-27 17:29:59.452452
C22699,2024-03-07 17:29:59.452452,5,810.4156245054817,2024-03-18 17:29:59.452452
C22700,2021-11-06 17:29:59.452452,8,100.42051842881182,2022-04-17 17:29:59.452452
C22701,2024-08-11 17:29:59.452452,8,314.0053099696696,2023-10-01 17:29:59.452452
C22702,2023-01-10 17:29:59.452452,2,142.13079303523403,2020-08-02 17:29:59.452452
C22703,2022-11-15 17:29:59.452452,1,198.2816044000435,2022-12-10 17:29:59.452452
C22704,2021-01-14 17:29:59.452452,10,157.11707902037313,2024-01-13 17:29:59.452452
C22705,2023-07-12 17:29:59.452452,1,864.6486504323657,2021-10-06 17:29:59.452452
C22706,2024-09-02 17:29:59.452452,2,105.14131635576143,2024-08-29 17:29:59.452452
C22707,2024-07-16 17:29:59.452452,3,275.5989515089632,2022-12-07 17:29:59.452452
C22708,2023-12-21 17:29:59.452452,1,421.9529282616866,2022-10-08 17:29:59.452452
C22709,2024-02-28 17:29:59.452452,5,410.7363530013435,2020-04-12 17:29:59.452452
C22710,2023-11-24 17:29:59.452452,8,239.95303046883754,2023-06-11 17:29:59.452452
C22711,2024-08-14 17:29:59.452452,3,221.83462839236876,2024-02-18 17:29:59.452452
C22712,2024-08-06 17:29:59.452452,6,538.1521336250172,2021-06-15 17:29:59.452452
C22713,2021-11-24 17:29:59.452452,3,167.1845259104856,2022-03-21 17:29:59.452452
C22714,2021-02-26 17:29:59.452452,4,177.1590762437237,2020-04-07 17:29:59.452452
C22715,2024-05-18 17:29:59.452452,4,163.90655626692543,2023-09-29 17:29:59.452452
C22716,2024-02-21 17:29:59.452452,4,350.62999387172965,2024-02-05 17:29:59.452452
C22717,2024-01-06 17:29:59.452452,1,77.58418036787036,2023-03-15 17:29:59.452452
C22718,2023-12-30 17:29:59.452452,2,617.5224168947195,2023-08-21 17:29:59.452452
C22719,2023-12-19 17:29:59.452452,10,679.5220478955225,2023-04-06 17:29:59.452452
C22720,2024-08-11 17:29:59.452452,2,62.85178156618687,2022-10-21 17:29:59.452452
C22721,2024-06-08 17:29:59.452452,2,153.39507863224566,2022-03-03 17:29:59.452452
C22722,2024-03-27 17:29:59.452452,2,295.59710016746726,2023-02-12 17:29:59.452452
C22723,2024-06-26 17:29:59.452452,9,534.2151179534187,2024-03-24 17:29:59.452452
C22724,2024-08-03 17:29:59.452452,4,129.69528540869018,2023-08-16 17:29:59.452452
C22725,2022-11-15 17:29:59.452452,4,129.3322770394143,2023-05-04 17:29:59.452452
C22726,2023-05-26 17:29:59.452452,6,61.57367963543629,2021-08-09 17:29:59.452452
